job_number,job_type,job_description,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_geomsource,x_reason,latitude,longitude,geom
122642907,Alteration,"APPLICATION FILED TO CHANGE USE, OCCUPANCY AND EGRESS WITHIN THE THEATER. SOME GENERAL CONSTRUCTION WORK IN THE BUILDING AS PER PLANS FILED HEREWITH.",Assembly: Other,Eating & Drinking,Other,4,4,32339,32155,2,,,,,2017-11-02,2018-09-20,T- TCO,0,Complete,09/28/2017 12:00:00 AM,12/16/2015,12/16/2015,01/19/2016,2016-10-27,10/27/2016,,141,WEST 44TH STREET,141 WEST 44TH STREET,1076172,1009970010,Manhattan,139,WEST   44 STREET,139 WEST 44 STREET,1076172,1009970010,1,105,MN17,119,02,04,,,false,Lat/Long geosupport,,40.757155,-73.984645,0101000020E6100000E04A766C047F52C05E807D74EA604440
122977430,Alteration,"CHANGE OF USE AT THE CELLAR, AND FIRST FLOOR WITH GENERAL CONSTRUCTION WORK AS PER PLAN. ALL ASSOCIATED STRUCTURAL, MECHANICAL AND PLUMBING WORK FILED SEPARATELY.",Assembly: Other,Eating & Drinking,Other,12,12,67224,67224,55,55,0,0,0,2017-10-20,2018-12-21,T- TCO,55,Complete,04/06/2017 12:00:00 AM,01/18/2017,01/18/2017,03/07/2017,2017-04-06,04/06/2017,,55,THIRD AVE,55 THIRD AVE,1006807,1004667502,Manhattan,55,3 AVENUE,55 3 AVENUE,1006807,1004667502,1,103,MN22,40,01,02,,,false,Lat/Long geosupport,,40.730982,-73.988400,0101000020E610000073D712F2417F52C07AFB73D1905D4440
401502147,New Building,,Empty Lot,Assembly: Other,Other,0,1,0,,0,,,,,2012-04-12,2012-07-11,C- CO,0,Complete,07/11/2012 12:00:00 AM,07/23/2002,03/17/2003,05/22/2003,2005-10-26,03/20/2006,07/11/2012,102-19,37 AVENUE,102-19 37 AVENUE,4843710,4017430027,Queens,102-19,37 AVENUE,102-19 37 AVENUE,4000000,4017430027,4,403,QN26,379,24,21,,,false,Lat/Long geosupport,,40.753410,-73.864761,0101000020E6100000CD76853E587752C05C3D27BD6F604440
121187857,New Building,ERECT 6 STORY AND CELLAR NEW BUILDING.,Empty Lot,Assembly: Other,Other,0,6,0,68296,0,,,,,,,,,In progress (last plan disapproved),01/09/2019 12:00:00 AM,12/27/2017,12/28/2017,,,,,144,WEST 125 STREET,144 WEST 125 STREET,1057819,1019090009,Manhattan,144,WEST  125 STREET,144 WEST 125 STREET,1057819,1019090009,1,110,MN11,222,05,09,,,false,Lat/Long geosupport,,40.808246,-73.947726,0101000020E610000069E4F38AA77C52C0B88FDC9A74674440
220021991,Alteration,ALTERATION OF EXISTING WAREHOUSE TO PLACE OF WORSHIP. HORIZONTAL EXTENSION OF BUILDING.,Commercial,Assembly: Other,Other,1,1,4000,4500,0,0,0,0,,,,,,Permit issued,08/01/2014 12:00:00 AM,08/06/2009,08/06/2009,11/10/2009,2010-09-15,04/22/2011,,442,EAST 183 STREET,442 EAST 183 STREET,2011334,2030380016,Bronx,442,EAST  183 STREET,442 EAST 183 STREET,2011334,2030380016,2,206,BX01,385,10,15,,,false,Lat/Long geosupport,,40.855473,-73.894239,0101000020E6100000B2F336363B7952C036CEA623806D4440
420125233,Demolition,DEMOLITION OF EXISTING 2-STORY BUIDING,Assembly: Other,Empty Lot,Other,2,0,,0,,0,,,,,,,,Complete (demolition),11/23/2010 12:00:00 AM,01/11/2010,01/11/2010,01/11/2010,2010-06-29,06/29/2010,11/23/2010,36-27,PRINCE STREET,36-27 PRINCE STREET,4865534,4049710008,Queens,36-25,PRINCE STREET,36-25 PRINCE STREET,4000000,4049717503,4,407,QN22,869,25,20,,,false,Lat/Long geosupport,,40.761555,-73.832560,0101000020E61000004CFDBCA9487552C07A8D5DA27A614440
123418266,Alteration,FILING HEREWITH FOR ALTERATION TYPE1 FOR CHANGE OF USE IN CELLAR AND 1ST FLOOR AS PER PLANS SUBMITTED HEREWITH.,Commercial,Assembly: Other,Other,9,9,24500,24500,,,,,,,,,,In progress,11/14/2018 12:00:00 AM,11/07/2018,11/07/2018,,,,,435,HUDSON ST,435 HUDSON ST,1010402,1006020068,Manhattan,423,HUDSON STREET,423 HUDSON STREET,1010402,1006020068,1,102,MN23,69,02,03,,,false,Lat/Long geosupport,,40.730625,-74.007177,0101000020E610000023128596758052C0EC51B81E855D4440
520044078,Alteration,CONVERT RESTAURANT ON 1ST FLOOR TO RETAIL STORE. OBTAIN NEW C OF O.,Assembly: Other,Retail,Other,1,1,3294,3294,,,,,,2011-03-31,2011-03-31,C- CO,0,Complete,03/31/2011 12:00:00 AM,08/04/2010,08/04/2010,10/28/2010,2010-11-01,11/01/2010,03/31/2011,1277,BAY STREET,1277 BAY STREET,5104125,5028320104,Staten Island,1277,BAY STREET,1277 BAY STREET,5104125,5028320104,5,501,SI37,6,31,49,,,false,Lat/Long geosupport,,40.612461,-74.064471,0101000020E61000009622F94A208452C0A9893E1F654E4440
320375205,Alteration,"TO CONVERT EXISTING CELLAR INTO OCCUPIABLE  SPACES ACCESSORY TO RESTAURANT.  GUT RENOVATION OF EATING AND DRINKING ESTABLISHMENT AT FIRST FLOOR AND SECOND FLOOR WITH CHANGES TO EGRESS, TOILET MODIFICATIONS AND STRUCTURAL SUPPORTS.",Assembly: Other,Eating & Drinking,Other,2,2,5333,5333,,,,,,,,,,In progress,12/24/2012 12:00:00 AM,06/26/2012,06/27/2012,12/24/2012,,,,248,AVENUE X,248 AVENUE X,3329383,3071920001,Brooklyn,248,AVENUE X,248 AVENUE X,3329383,3071920001,3,315,BK26,37402,21,47,,,true,Lat/Long geosupport,,40.589914,-73.973868,0101000020E6100000BDA772DA537E52C0EDB94C4D824B4440
520129824,Alteration,"APPLICATION FILED FOR THE CHANGE OF USE FROM WHOLESALE STORAGE & OFFICES TO AN ADULT COMMUNITY CENTER WITH ACCESSORY OFFICES, INSTALLATION OF A NEW HANDICAP ACCESSIBLE BATHROOM AT THE 2ND FLOOR",Commercial,Assembly: Other,Other,2,2,18750,18750,,,,,,,,,,In progress (last plan disapproved),05/17/2013 12:00:00 AM,05/03/2013,05/03/2013,,,,,4295,ARTHUR KILL ROAD,4295 ARTHUR KILL ROAD,5104545,5074000015,Staten Island,4295,ARTHUR KILL ROAD,4295 ARTHUR KILL ROAD,5104545,5074000015,5,503,SI11,226,31,51,,,true,Lat/Long geosupport,,40.537632,-74.237865,0101000020E61000003CF71E2E398F52C03CA41820D1444440
220546586,Alteration,ADD A SECOND FL NEW STAIRCASE TO BE INSTALLED & FELLOWSHIP HALL AT 2ND FLOOR & NEW ROOF.,Public,Assembly: Other,Other,1,2,3850,6606,,,,,,,,,,Permit issued,09/17/2018 12:00:00 AM,08/22/2016,08/22/2016,07/12/2018,2018-09-17,,,128,EAST 169 STREET,128 EAST 169 STREET,2002860,2024660022,Bronx,126,EAST  169 STREET,126 EAST 169 STREET,2002860,2024660022,2,204,BX63,22102,09,16,,,false,Lat/Long geosupport,,40.836548,-73.916928,0101000020E61000005932C7F2AE7A52C061C43E01146B4440
520297615,Alteration,APPLICATION FILED TO SECURE NEW CERTIFICATE OF OCCUPANCY FOR AN EXISTING PHYSICAL CULTURE ESTABLISHMENT FOR AN ADDITIONAL TERM. ALL IN ACCORDANCE WITH BSA RESOLUTION 26-06-BZ. THIS APPLICATION IS BEING FILED TO OBTAIN DENIAL FOR BSA.,Assembly: Other,Leisure & Entertainment,Other,1,1,51609,51609,,,,,,,,,,In progress (last plan disapproved),10/18/2016 12:00:00 AM,10/07/2016,10/07/2016,,,,,145,EAST SERVICE ROAD,145 EAST SERVICE ROAD,5107392,5026380050,Staten Island,145,EAST SERVICE ROAD,145 EAST SERVICE ROAD,5107392,5026380050,5,502,SI05,29102,31,50,,,true,Lat/Long geosupport,,40.588023,-74.191527,0101000020E6100000435376FA418C52C0DD257156444B4440
122998499,Alteration,ARCHITECTURAL WORK ASSOCIATED WITH THE CHANGE OF USE ON THE SUB-CELLAR 1 LEVEL(SC1) TO EATING AND DRINKING ESTABLISHMENT; ERECTION OF CONSTRUCTION FENCE.,Assembly: Other,Commercial,Other,57,57,2524000,2524000,,,,,,,,,,Permit issued,02/22/2017 12:00:00 AM,02/15/2017,02/15/2017,02/22/2017,2017-02-22,02/22/2017,,1,PENN PLAZA,1 PENN PLAZA,1014387,1007830070,Manhattan,1,PENN PLAZA,1 PENN PLAZA,1014387,1007830070,1,105,MN17,101,02,03,,,false,Lat/Long geosupport,,40.751263,-73.992374,0101000020E6100000A5D93C0E837F52C0F1D8CF6229604440
201055106,Alteration,"VERTICAL ENGARGEMENT AT FIRST FLOOR REAR OF EXISTING CHURCH, NEW CONCRETE RAMP AT GRADE , STEEL STAIRS, WHEELCHAIR LIFT, TOILETS ROOMS, PARTITIONS, CEILING AND AIR CONDITIONING SYSTEM.",Assembly: Other,Assembly: Other,Other,,1,,,,,,,,2011-02-07,2013-02-07,T- TCO,0,Complete,06/14/2010 12:00:00 AM,05/24/2006,05/24/2006,05/24/2006,2007-10-10,08/27/2008,,1780,SEWARD AVENUE,1780 SEWARD AVENUE,2021803,2035570035,Bronx,1780,SEWARD AVENUE,1780 SEWARD AVENUE,2021803,2035570035,2,209,BX09,20,08,18,,,false,Lat/Long geosupport,,40.818778,-73.864105,0101000020E6100000D8D30E7F4D7752C09757AEB7CD684440
301826736,Alteration,Filing new plans to obtain new CO as Church with accessory meeting room and offices.This application is being filed in conjunction with Alt 2 application #300845165 under which all work was performed. Existing Church was built under Alteration Type 1 application 827/83. Merge Tax lots 7 and 8 into Zoning Lot 7.,Assembly: Other,Assembly: Other,Other,,2,,,,,,,,2010-09-21,2010-09-21,C- CO,0,Complete,09/21/2010 12:00:00 AM,08/20/2004,09/23/2004,09/28/2004,2005-03-11,03/11/2005,09/21/2010,894,RUTLAND ROAD,894 RUTLAND ROAD,3099664,3046050007,Brooklyn,894,RUTLAND ROAD,894 RUTLAND ROAD,3099664,3046050007,3,317,BK60,878,18,41,,,false,Lat/Long geosupport,,40.660456,-73.929723,0101000020E6100000B2D5E594807B52C037397CD289544440
410117136,Alteration,PROPOSE TO ENLARGE EXISTING BUILDING AS PER PLANS.  OBTAIN NEW CERTIFICATE OF OCCUPANCY.,Assembly: Other,Assembly: Other,Other,2,2,3657,5581,,,,,,,,,,Permit issued,08/09/2013 12:00:00 AM,05/28/2008,05/28/2008,06/27/2008,2010-07-02,07/09/2010,,90-25,160 STREET,90-25 160 STREET,4208847,4097570013,Queens,90-25,160 STREET,90-25 160 STREET,4208847,4097570013,4,412,QN61,44601,28,24,,,false,Lat/Long geosupport,,40.704581,-73.799438,0101000020E61000007F4B00FE297352C00531D0B52F5A4440
122799258,Demolition,FULL STRUCTURAL DEMOLITION OF BUILDING USING HAND METHODS AND MECHANICAL MEANS .,Assembly: Other,Empty Lot,Other,2,0,,0,,0,,,,,,,,Complete (demolition),05/22/2017 12:00:00 AM,06/10/2016,06/10/2016,06/10/2016,2017-03-21,03/22/2017,05/22/2017,200,AMSTERDAM AVENUE,200 AMSTERDAM AVENUE,1030358,1011580133,Manhattan,200,AMSTERDAM AVENUE,200 AMSTERDAM AVENUE,1030358,1011580133,1,107,MN14,155,03,06,,,false,Lat/Long geosupport,,40.776967,-73.983225,0101000020E610000004E78C28ED7E52C01E8997A773634440
320761868,Alteration,APPLICATION FILE TO CONVERT EXISTING NON-CONFORMING USE INTO A CONFIRMING USE (4).TO INSTALL PLUMBING FIXTURES AND HVAC.,Educational,Assembly: Other,Other,1,1,2000,2000,,,,,,,,,,In progress (last plan disapproved),01/14/2014 12:00:00 AM,05/13/2013,05/13/2013,,,,,504,LINWOOD STREET,504 LINWOOD STREET,3089235,3040180027,Brooklyn,504,LINWOOD STREET,504 LINWOOD STREET,3089235,3040180027,3,305,BK82,1166,19,37,,,true,Lat/Long geosupport,,40.672934,-73.882575,0101000020E61000001A51DA1B7C7852C0E82E89B322564440
320829412,Alteration,EXCAVATE SIDEWALKS TO PROVIDE NEW SIDEWALK VAULTS IN CELLAR FOR EXSITING SYNAGOGUE/DAYCARE CENTER.,Assembly: Other,Assembly: Other,Other,4,4,6364,6364,1,1,0,0,,,,,,Withdrawn,03/01/2016 12:00:00 AM,12/09/2013,12/09/2013,05/06/2014,2015-06-11,,,4202,12 AVE,4202 12 AVE,3135856,3055970041,Brooklyn,4202,12 AVENUE,4202 12 AVENUE,3135856,3055970041,3,312,BK88,224,15,39,,,true,Lat/Long geosupport,,40.640352,-73.990574,0101000020E610000025917D90657F52C0CFF6E80DF7514440
420506170,Alteration,INTERIOR RENOVATION & VERTICAL EXTENSION OF EXISTING STORE. OBTAIN NEW CERTIFICATE OF OCCUPANY.TO SUPERCEDE PREVIOUS JOB#420462840.,Assembly: Other,Retail,Other,2,4,6845,23513,,,,,,2016-04-04,2017-08-25,C- CO,0,Complete,08/25/2017 12:00:00 AM,11/18/2011,11/21/2011,06/01/2012,2012-06-27,10/22/2012,08/25/2017,36-58,MAIN ST,36-58 MAIN ST,4112254,4049710059,Queens,36-58,MAIN STREET,36-58 MAIN STREET,4112254,4049710059,4,407,QN22,869,25,20,,,false,Lat/Long geosupport,,40.761587,-73.831704,0101000020E6100000F4FC69A33A7552C08507CDAE7B614440
520184586,Demolition,FILING HEREWITH DEMOLITION OF BUILDING AS INDICATED ON PLANS,Assembly: Other,Empty Lot,Other,1,0,,0,,0,,,,,,,,Complete (demolition),08/14/2014 12:00:00 AM,02/04/2014,02/04/2014,02/04/2014,2014-07-15,07/18/2014,08/14/2014,1815,FOREST AVENUE,1815 FOREST AVENUE,5026992,5011800006,Staten Island,1811,FOREST AVENUE,1811 FOREST AVENUE,5026992,5011800006,5,501,SI12,239,31,49,,,false,Lat/Long geosupport,,40.625568,-74.149328,0101000020E6100000221807978E8952C04AB6BA9C12504440
320755349,Alteration,368/11-CONVERT USE OF BUILDING TO CHURCH. THIS APPLICATION SUPERSEDES 301083592 AND 301223815.,Commercial,Assembly: Other,Other,1,1,2800,2800,,,,,,,,,,Permit issued,07/20/2015 12:00:00 AM,05/01/2013,05/01/2013,11/22/2013,2015-04-16,07/20/2015,,5201,AVE D,5201 AVE D,3105870,3047730047,Brooklyn,5201,AVENUE D,5201 AVENUE D,3105870,3047730047,3,317,BK96,846,18,45,,,false,Lat/Long geosupport,,40.642509,-73.927263,0101000020E61000009DF2E846587B52C05D3123BC3D524440
320951118,Alteration,APPLICATION AND PLANS FILIED HEREWITH TO CHANGE EXISTING USE OF BUILDING TO EXISTING CHURCH AND TO LEGALIZE SUCH USE IN EXISTANCE PRIOR TO JANUARY 1983 AND TO COMPLY WITH FDNY ORDER TO OBTAIN PUBLIC ASSEMBLY PLANS AND OBTAIN NEW CERTIFICATE OF OCCUPANCY ALL AS SHOWN ON DRAWINGS FILED HEREWITH,Assembly: Other,Assembly: Other,Other,2,2,30600,30600,,,,,,,,,,In progress (last plan disapproved),02/14/2014 12:00:00 AM,02/06/2014,02/06/2014,,,,,92,HERKIMER STREET,92 HERKIMER STREET,3053912,3018650049,Brooklyn,90,HERKIMER STREET,90 HERKIMER STREET,3053912,3018650049,3,303,BK61,247,13,36,,,true,Lat/Long geosupport,,40.679326,-73.950286,0101000020E610000030F65E7CD17C52C048A98427F4564440
220518875,Alteration,PROPOSE TO REFER THIS APPLICATION TO REINSTATE EXISTING DRIVE THRU FACILITY AND SECURE NEW CERTIFICATE OF OCCUPANCY. MINOR EXTERIOR WORK. FILED IN CONJUNCTION WITH NB 200424004,Assembly: Other,Eating & Drinking,Other,1,1,2475,2475,,,,,,,,,,In progress (last plan disapproved),03/09/2016 12:00:00 AM,03/02/2016,03/02/2016,,,,,1600,BOSTON ROAD,1600 BOSTON ROAD,2010302,2029670042,Bronx,1600,BOSTON ROAD,1600 BOSTON ROAD,2010302,2029670042,2,203,BX75,155,12,17,,,true,Lat/Long geosupport,,40.835508,-73.890683,0101000020E61000009A0645F3007952C0EFC517EDF16A4440
520261975,Alteration,ADMINISTRATIVE FILING TO CHANGE FROM LOT 1 TO LOT 5 ON THE CERTIFICATE OF OCCUPANCY.,Assembly: Other,Eating & Drinking,Other,1,1,17752,17752,,,,,,,,,,Permit issued,03/17/2016 12:00:00 AM,02/18/2016,02/18/2016,02/26/2016,2016-03-17,03/17/2016,,2557,RICHMOND AVENUE,2557 RICHMOND AVENUE,5039654,5024000005,Staten Island,2557,RICHMOND AVENUE,2557 RICHMOND AVENUE,5039654,5024000005,5,502,SI24,27702,31,51,,,false,Lat/Long geosupport,,40.585326,-74.167952,0101000020E61000000FD3BEB9BF8A52C0CFBF5DF6EB4A4440
520220154,Alteration,"PLANS FILED HEREWITH SUPERSEDING APPLICATION ALTERATION 65/80 WHICH WAS APPROVED, PERMITTED AND BUILT BUT NOT SIGNED OFF.",Assembly: Other,Assembly: Other,Other,2,2,7082,7082,2,2,0,0,,,,,,In progress (last plan disapproved),09/19/2016 12:00:00 AM,03/10/2016,03/10/2016,,,,,98,RUPERT AVENUE,98 RUPERT AVENUE,5033991,5019740014,Staten Island,98,RUPERT AVENUE,98 RUPERT AVENUE,5033991,5019740014,5,502,SI05,27302,31,50,,,true,Lat/Long geosupport,,40.598031,-74.135417,0101000020E6100000A39410ACAA8852C0417FA1478C4C4440
120762497,Alteration,PROPOSE TO PROVIDE WALL OPENING TO JOIN ADJACENT BUILDING AND MODIFY PLACE OF ASSEMBLY.,Assembly: Other,Eating & Drinking,Other,2,2,5280,5280,,,,,,,,,,Withdrawn,08/12/2011 12:00:00 AM,07/15/2011,07/19/2011,,,,,114,DYCKMAN STREET,114 DYCKMAN STREET,1064173,1021740063,Manhattan,114,DYCKMAN STREET,114 DYCKMAN STREET,1064173,1021740064,1,112,MN35,285,06,10,,,true,Lat/Long geosupport,,40.861948,-73.925371,0101000020E6100000AD6A4947397B52C0226DE34F546E4440
120354561,Alteration,THIS NO WORK APPLICATION IS FILED TO OBTAIN C/O FOR ENTIRE BUILDING.,Assembly: Other,Assembly: Other,Other,2,2,45200,45200,,,,,,,,,,Withdrawn,07/28/2010 12:00:00 AM,05/17/2010,05/17/2010,,,,,132,WEST 116 STREET,132 WEST 116 STREET,1055055,1018250051,Manhattan,132,WEST  116 STREET,132 WEST 116 STREET,1055055,1018250051,1,110,MN11,218,03,09,,,true,Lat/Long geosupport,,40.802278,-73.951628,0101000020E61000004E7D2079E77C52C07026A60BB1664440
320144839,Alteration,CHANGE USE OF FIRST FLOOR AND BASEMENT TO SYNAGOGUE (UG 4) & ACCESSORY DAYCARE (UG 3). CHANGE USE OF 2ND FLOOR TO PARSONAGE (RABBIS APARTMENT) WITH ACCESSORY OFFICE (UG 4). CONSTRUCTION WORK DONE UNDER ALT II 302280939.  THIS APPLICATION SUPERCEDES ALT 1 302227301.,Residential,Assembly: Other,Residential,3,3,4543,4543,4,1,-3,0,,,,,,Withdrawn,09/20/2011 12:00:00 AM,04/22/2010,04/22/2010,,,,,1111,55TH ST,1111 55TH ST,3139341,3056750074,Brooklyn,1111,55 STREET,1111 55 STREET,3139341,3056750074,3,312,BK88,218,20,44,,,true,Lat/Long geosupport,,40.634281,-73.999485,0101000020E6100000EDF5EE8FF77F52C0B2BCAB1E30514440
421323400,Alteration,PROPOSING HORIZONTAL ENLARGEMENT AND CHANGING OCCUPANCY USE FROM EXISTING ONE FAMILY DWELLING TO COMMUNITY FACILITY (SYNAGOUGE),Residential: 1 & 2 Family,Assembly: Other,Residential,2,2,1324,1998,1,,,,,,,,,Permit issued,11/05/2018 12:00:00 AM,06/10/2016,06/10/2016,12/11/2017,2018-07-18,,,141-32,73 AVENUE,141-32 73 AVENUE,4143518,4066240017,Queens,141-32,73 AVENUE,141-32 73 AVENUE,4143518,4066240017,4,408,QN37,77902,25,24,,,false,Lat/Long geosupport,,40.724114,-73.821715,0101000020E61000007DE882FA967452C0B2497EC4AF5C4440
420662688,Alteration,"ALT. 1 NO WORK FILED TO REAPPORTION EXISTING TAX LOT 61 AND CREATE TWO ADDITIONAL LOTS; 161 & 125. ALL THREE LOTS WILL BE REMAIN UNDER ONE ZONING LOT. NO CHANGE OF USE, EGRESS AND OCCUPANCY.",Assembly: Other,Assembly: Other,Other,2,2,17724,17724,1,1,0,0,,,,,,In progress,07/18/2018 12:00:00 AM,10/10/2017,10/12/2017,07/18/2018,,,,31-20,21ST AVENUE,31-20 21ST AVENUE,4016954,4008310061,Queens,31-20,21 AVENUE,31-20 21 AVENUE,4016954,4008310061,4,401,QN72,113,30,22,,,false,Lat/Long geosupport,,40.777335,-73.908163,0101000020E6100000FC1BB4571F7A52C0A18499B67F634440
121064917,Alteration,"HEREWITH FILING TO CHANGE USE AND OCCUPANT LOAD IN CELLAR, SUPERSEDE ALT I APPLICATION #103040219.  MINOR ARCHITECTURAL CHANGES AS PER PLANS.",Public,Assembly: Other,Other,2,2,35515,35515,,,,,,2015-01-14,2015-10-08,T- TCO,1,Complete,12/03/2012 12:00:00 AM,05/02/2012,05/02/2012,08/30/2012,2012-09-28,09/28/2012,,34,W 134 STREET,34 W 134 STREET,1083985,1017300016,Manhattan,34,WEST  134 STREET,34 WEST 134 STREET,1083985,1017300016,1,110,MN03,212,05,09,,,false,Lat/Long geosupport,,40.812480,-73.940046,0101000020E610000014AFB2B6297C52C0B9533A58FF674440
321255128,Alteration,CONVERSION OF EXISTING 2 STORY AND CELLAR MANUFACTURING SPACE INTO TRADE SCHOOL.,"Industrial, Storage & Utilities",Assembly: Other,Other,2,2,44824,44824,,,,,,2016-01-15,2016-03-02,C- CO,0,Complete,03/02/2016 12:00:00 AM,10/09/2015,10/09/2015,11/05/2015,2015-11-27,11/27/2015,03/02/2016,401,PARK AVENUE,401 PARK AVENUE,3054188,3018810051,Brooklyn,401,PARK AVENUE,401 PARK AVENUE,3054188,3018810051,3,303,BK69,191,14,33,,,false,Lat/Long geosupport,,40.696891,-73.961052,0101000020E610000058703FE0817D52C039F06AB933594440
120455042,Alteration,CREATE ROOFTOP PLAY AREA AND PROVIDE SAFETY FENCE. CHANGE DESCRIPTION OF USES AND NUMBER OF PEOPLE THROUGHOUT BUILDING (NO WORK PROPOSED FOR SUCH DESCRIPTION AND NUMBER CHANGES) AS PER PLANS FILED. OBTAIN AMENDED CERTIFICATE OF OCCUPANCY,Public,Assembly: Other,Other,5,5,24896,24896,1,1,0,0,0,2013-09-04,2018-10-10,T- TCO,1,Complete,01/07/2019 12:00:00 AM,08/26/2010,11/17/2010,11/30/2010,2011-01-13,01/13/2011,01/07/2019,5,EAST 62 STREET,5 EAST 62 STREET,1040886,1013770007,Manhattan,5,EAST   62 STREET,5 EAST 62 STREET,1040886,1013770007,1,108,MN40,11401,02,04,,,false,Lat/Long geosupport,,40.766032,-73.970806,0101000020E6100000AD307DAF217E52C041D829560D624440
321147870,Alteration,"CONVERT 2-STORY WAREHOUSE BUILDING TO A 2-STORY EXHIBITION GALLERY. SCOPE OF W ROK TO INCLUDE PARTITION WORK, PLUMBING WORK, AND ROOF /FACADE. CHANGE OF USE  OCCUPANCY/ EGRESS UNDER THIS APPLICATION.",Commercial,Assembly: Other,Other,2,2,5220,5220,,,,,,,,,,Permit issued,12/28/2018 12:00:00 AM,06/08/2015,06/08/2015,09/28/2016,2016-12-23,12/29/2016,,623,BERGEN STREET,623 BERGEN STREET,3027885,3011370064,Brooklyn,623,BERGEN STREET,623 BERGEN STREET,3027885,3011370064,3,308,BK64,163,13,35,,,false,Lat/Long geosupport,,40.679849,-73.969055,0101000020E61000009E4143FF047E52C0F19BC24A05574440
220150388,Alteration,"FILING ALT-1 FOR ENLARGEMENT TO EXISTING REAR YARD STRUCTURE LOCATED AT 5521 MOSHOLU AVE.COMMUNITY FACILITY UG 4.PUBLIC ASSEMBLY GYMNASIUM. HEIGHT NOT TO EXCEED 23'AS PER ZN 24-33(B) AND ATTACHED APPROVED DETERMINATION, DOC 01 OT,DOC02 ST, DOC 03 MH/PL",Public,Assembly: Other,Other,3,3,13317,16655,,,,,,2017-06-27,2018-04-26,C- CO,0,Complete,04/26/2018 12:00:00 AM,07/25/2012,07/25/2012,02/25/2013,2013-04-11,04/16/2013,04/26/2018,5521,MOSHOLU AVE,5521 MOSHOLU AVE,2119685,2058501585,Bronx,5521,MOSHOLU AVENUE,5521 MOSHOLU AVENUE,2119685,2058501585,2,208,BX22,337,10,11,,,false,Lat/Long geosupport,,40.903442,-73.903905,0101000020E6100000376C5B94D97952C09AEAC9FCA3734440
421208972,Demolition,FULL DEMOLITION OF 1 STORY BUILDING.,Assembly: Other,Empty Lot,Other,1,0,,0,,0,,,,,,,,Complete (demolition),03/17/2018 12:00:00 AM,09/04/2015,09/04/2015,09/04/2015,2018-01-08,01/08/2018,03/17/2018,144-74,NORTHERN BLVD,144-74 NORTHERN BLVD,4113424,4050140032,Queens,144-62,NORTHERN BOULEVARD,144-62 NORTHERN BOULEVARD,4113424,4050140032,4,407,QN51,1163,25,20,,,false,Lat/Long geosupport,,40.764724,-73.820679,0101000020E6100000E5603601867452C0B03BDD79E2614440
321770534,Alteration,FILING TO CONVERT 2 FAMILIES INTO 1 FAMILY. FILING FOR INTERIOR RENOVATION WITH HORIZONTAL  EXTENSION TO FIRST AND SECOND FLOORS AND ADDING A NEW ATTIC.,Residential: 1 & 2 Family,Assembly: Other,Residential,2,2,1984,3050,2,1,-1,0,,,,,,In progress (last plan disapproved),06/20/2018 12:00:00 AM,06/07/2018,06/07/2018,,,,,1949,EAST 1ST STREET,1949 EAST 1ST STREET,3191525,3071040212,Brooklyn,1949,EAST    1 STREET,1949 EAST 1 STREET,3191525,3071040212,3,315,BK25,41401,21,47,,,false,Lat/Long geosupport,,40.600717,-73.970921,0101000020E6100000FA7FD591237E52C05C936E4BE44C4440
121583553,New Building,PROPOSED TO ERECT NEW CURCH AS SHOWN ON DRAWINGS AS SHOWN ON DRAWINGS FILEDD HEREWITH,Empty Lot,Assembly: Other,Other,0,3,0,6436,0,,,,,,,,,Permit issued,11/26/2018 12:00:00 AM,04/29/2013,04/29/2013,12/11/2013,2018-11-07,,,633,WEST 115TH STREET,633 WEST 115TH STREET,1057375,1018960052,Manhattan,633,WEST  115 STREET,633 WEST 115 STREET,1057375,1018960052,1,109,MN09,205,03,07,,,false,Lat/Long geosupport,,40.808143,-73.965719,0101000020E61000000E881057CE7D52C0E4BED53A71674440
321489420,Alteration,APPLICATION FILED TO ESTABLISH NEW MEETS AND BOUNDS FOR REAPPORTIONMENT OF TAX LOT # 7. THERE WILL BE NO CHANGES TO THE EXISTING ZONING LOT.,Assembly: Other,Assembly: Other,Other,4,4,69244,69244,,,,,,,,,,Permit issued,12/27/2018 12:00:00 AM,01/04/2017,01/04/2017,01/30/2017,2018-12-27,12/27/2018,,590,6 STREET,590 6 STREET,3341331,3010870007,Brooklyn,586,6 STREET,586 6 STREET,3341331,3010870007,3,306,BK37,167,15,39,,,false,Lat/Long geosupport,,40.667115,-73.977298,0101000020E61000008F1CE90C8C7E52C0E5D5390664554440
