job_number,job_type,job_description,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_geomsource,x_reason,latitude,longitude,geom,row_number
122538511,Alteration,PROPOSED INTERIOR PARTITION MODIFICATION & PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. APPLICATION FILED TO CONVERT EXISTING COMMERCIAL FLOOR INTO RESIDENTIAL FLOOR AS PER ZR 15-11,Residential: Multi-Family,Residential: Multi-Family,Residential,9,9,27745,27745,6,7,1,0,,,,,,Permit issued,11/20/2017 12:00:00 AM,09/24/2015,09/24/2015,02/05/2016,2016-06-07,07/08/2016,,408,GREENWICH STREET,408 GREENWICH STREET,1087757,1002177502,Manhattan,408,GREENWICH STREET,408 GREENWICH STREET,1087757,1002177502,1,101,MN24,39,02,01,,true,false,Lat/Long geosupport,,40.721650,-74.010119,0101000020E61000005E8429CAA58052C04694F6065F5C4440,2
320911420,New Building,BIB APP-006663. NEW 3 STORY MODULAR DETACHED SINGLE FAMILY HOME (BY OTHERS) ON PODIUM FOUNDATION W/ HELICAL PILES.,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,1976,0,1,1,0,,,,,,Permit issued,01/18/2019 12:00:00 AM,03/14/2018,03/14/2018,05/08/2018,2018-05-11,12/20/2018,,40,GOTHAM AVENUE,40 GOTHAM AVENUE,3321848,3088830962,Brooklyn,40,GOTHAM AVENUE,40 GOTHAM AVENUE,3321848,3088830962,3,315,BK17,628,22,46,,,false,Lat/Long geosupport,,40.589740,-73.927036,0101000020E6100000BD8DCD8E547B52C04F92AE997C4B4440,1
321187354,New Building,BIB WORK APP-006333. NEW BUILDING TO BE BUILT ABOVE FLOOD RESISTANT CONSTRUCTION ELEVATION AS PER APPDX G OF NYC BC. NEW CLOSED FOUNDATION. GRADE BEAM AND HELICAL PILE FOUNDATION SYSTEM SHALL BE INSTALLED AS INDICATED ON PLANS. THIS APPLICATION IS FEE EXEMPT BASED ON LEGISLATION INTRO 389.,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,1885,0,1,1,0,,,,,,Permit issued,10/20/2017 12:00:00 AM,05/10/2016,05/10/2016,06/30/2016,2017-10-20,,,40,GOTHAM AVENUE,40 GOTHAM AVENUE,3321848,3088830962,Brooklyn,40,GOTHAM AVENUE,40 GOTHAM AVENUE,3321848,3088830962,3,315,BK17,628,22,46,,,false,Lat/Long geosupport,,40.589740,-73.927036,0101000020E6100000BD8DCD8E547B52C04F92AE997C4B4440,2
421487545,New Building,NEW BUILDING,Empty Lot,Residential: Multi-Family,Residential,0,8,0,18900,0,25,25,0,,,,,,In progress (last plan disapproved),12/18/2017 12:00:00 AM,05/23/2017,05/23/2017,,,,,41-34,45TH STREET,41-34 45TH STREET,4001756,4001570036,Queens,41-34,45 STREET,41-34 45 STREET,4001756,4001570036,4,402,QN31,183,30,26,,,false,Lat/Long geosupport,,40.745724,-73.919420,0101000020E610000074D2FBC6D77A52C0D1EB4FE2735F4440,1
421661963,New Building,THIS APPLICATION IS FILED FOR NEW 8 STORY MIXED USE BUILDING WITH 25 DWELLING UNITS AND COMMUNITY FACILITY ON FIRST FLOOR.,Empty Lot,Residential: Multi-Family,Residential,0,8,0,18900,0,25,25,0,,,,,,In progress (last plan disapproved),10/09/2018 12:00:00 AM,08/06/2018,08/06/2018,,,,,41-34,45TH STREET,41-34 45TH STREET,4001756,4001570036,Queens,41-34,45 STREET,41-34 45 STREET,4001756,4001570036,4,402,QN31,183,30,26,,true,false,Lat/Long geosupport,,40.745724,-73.919420,0101000020E610000074D2FBC6D77A52C0D1EB4FE2735F4440,2
123440776,Alteration,"PROPOSED ENLARGEMENT ADDITION OF 6TH FLOOR ON THE ROOF AND CREATE TWO DUPLEX UNITS FROM (2) EXISTING 5TH FLOOR DWELLINGS AS PER PLANS FILED HEREWITH,",Retail,Retail,Other,5,6,26945,2400,8,10,2,0,,,,,,In progress (last plan disapproved),06/19/2018 12:00:00 AM,04/12/2018,04/12/2018,,,,,41,WORTH STREET,41 WORTH STREET,1001960,1001760010,Manhattan,41,WORTH STREET,41 WORTH STREET,1001960,1001760010,1,101,MN24,33,02,01,,,false,Lat/Long geosupport,,40.717645,-74.006955,0101000020E6100000CC6262F3718052C0A79196CADB5B4440,1
122846108,Alteration,FILING ALT-1 TO CONVERT AN EXISTING COMMERCICAL SPACE AT CELLAR AND FIRST FLOOR TO RESIDENTIAL. A MEZZANINE IS ALSO PROPOSED. ARCHITECTURAL WORK PROPOSED AS PER PLANS FILED HEREWITH. A NEW CERTIFICATE OF OCCUPANCY WILL BE OBTAINED.,Commercial,Residential: Multi-Family,Residential,5,5,24288,24648,70,71,1,0,,,,,,Permit issued,12/31/2018 12:00:00 AM,12/20/2016,12/20/2016,09/07/2017,2017-10-13,10/27/2017,,41,WORTH STREET,41 WORTH STREET,1001960,1001760010,Manhattan,41,WORTH STREET,41 WORTH STREET,1001960,1001760010,1,101,MN24,33,02,01,,true,false,Lat/Long geosupport,,40.717645,-74.006955,0101000020E6100000CC6262F3718052C0A79196CADB5B4440,2
302084697,New Building,,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,,0,2,2,2,0,2012-03-12,2012-11-23,C- CO,2,Complete,11/23/2012 12:00:00 AM,02/23/2006,02/28/2006,08/24/2006,2008-06-03,09/29/2009,11/23/2012,4206,AVENUE T,4206 AVENUE T,3396970,3085420038,Brooklyn,4206,AVENUE T,4206 AVENUE T,3396970,3085420038,3,318,BK45,662,22,46,,,false,Lat/Long geosupport,,40.610876,-73.924791,0101000020E6100000A62897C62F7B52C0A5F44C2F314E4440,1
302337834,New Building,,Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,,0,1,1,1,0,2012-04-13,2012-11-19,C- CO,1,Complete,11/19/2012 12:00:00 AM,05/04/2007,05/07/2007,10/18/2010,2010-12-13,11/29/2011,11/19/2012,4206,AVENUE T,4206 AVENUE T,3396970,3085420038,Brooklyn,4206,AVENUE T,4206 AVENUE T,3396970,3085420038,3,318,BK45,662,22,46,,,false,Lat/Long geosupport,,40.610876,-73.924791,0101000020E6100000A62897C62F7B52C0A5F44C2F314E4440,2
302137453,New Building,,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,,0,2,2,2,0,2012-12-24,2012-12-24,C- CO,2,Complete,12/24/2012 12:00:00 AM,03/10/2006,04/12/2006,08/24/2006,2008-06-05,09/29/2009,12/24/2012,4212,AVENUE T,4212 AVENUE T,3396970,3085420040,Brooklyn,4212,AVENUE T,4212 AVENUE T,3411312,3085420040,3,318,BK45,662,22,46,,,false,Lat/Long geosupport,,40.610929,-73.924708,0101000020E61000005F96766A2E7B52C0C896E5EB324E4440,1
302337843,New Building,,Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,,0,1,1,1,0,2012-12-10,2012-12-10,C- CO,1,Complete,12/10/2012 12:00:00 AM,05/04/2007,05/07/2007,10/18/2010,2010-12-13,11/29/2011,12/10/2012,4212,AVENUE T,4212 AVENUE T,3396970,3085420038,Brooklyn,4212,AVENUE T,4212 AVENUE T,3411312,3085420040,3,318,BK45,662,22,46,,,false,Lat/Long geosupport,,40.610929,-73.924708,0101000020E61000005F96766A2E7B52C0C896E5EB324E4440,2
320488227,New Building,TWO FAMILY THREE STORY AND CELLAR NEW BUILDING.,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,3680,0,2,2,0,,,,,,Permit issued,07/12/2017 12:00:00 AM,06/05/2012,06/05/2012,08/15/2012,2017-07-12,,,4220,BEACH 42 STREET,4220 BEACH 42 STREET,3398162,3070260042,Brooklyn,4220,BEACH   42 STREET,4220 BEACH 42 STREET,3000000,3070260042,3,313,BK21,336,21,47,,,false,Lat/Long geosupport,,40.575013,-74.008315,0101000020E61000003D44A33B888052C02EE3A6069A494440,1
320624669,New Building,"NEW TWO FAMILY, THREE STORY DWELLING",Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,3686,0,2,2,0,,,,,,Permit issued,03/01/2018 12:00:00 AM,04/21/2015,05/01/2015,01/11/2016,2017-07-14,09/12/2017,,4220,BEACH 42 STREET,4220 BEACH 42 STREET,3398162,3070260042,Brooklyn,4220,BEACH   42 STREET,4220 BEACH 42 STREET,3000000,3070260042,3,313,BK21,336,21,47,,,false,Lat/Long geosupport,,40.575013,-74.008315,0101000020E61000003D44A33B888052C02EE3A6069A494440,2
421613150,Alteration,PROPOSE ONE TO TWO FAMILY CONVERSION. HORIZONTAL AND VERTICAL EXTENSION. OBTAIN NEW CERTIFICATE OF OCCUPANCY.,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,1,2,1041,1620,1,2,1,0,,,,,,Permit issued,09/12/2018 12:00:00 AM,03/20/2018,03/20/2018,06/18/2018,2018-07-25,07/25/2018,,43-32,UTOPIA PARKWAY,43-32 UTOPIA PARKWAY,4124264,4055110061,Queens,43-32,UTOPIA PARKWAY,43-32 UTOPIA PARKWAY,4124264,4055110061,4,407,QN48,1459,25,19,,,false,Lat/Long geosupport,,40.756715,-73.793214,0101000020E6100000AE2EA704C47252C042B28009DC604440,1
421587303,Alteration,HORIZONTAL AND VERTICAL EXTENSION. OBTAIN NEW CERTIFICATE OF OCCUPANCY.,Residential,Residential: 1 & 2 Family,Residential,1,2,1040,1804,1,2,1,0,,,,,,Filed,03/14/2018 12:00:00 AM,03/14/2018,,,,,,43-32,UTOPIA PARKWAY,43-32 UTOPIA PARKWAY,4124264,4055110061,Queens,43-32,UTOPIA PARKWAY,43-32 UTOPIA PARKWAY,4124264,4055110061,4,407,QN48,1459,25,19,,,false,Lat/Long geosupport,,40.756715,-73.793214,0101000020E6100000AE2EA704C47252C042B28009DC604440,2
220676150,Alteration,CONVERSION OF EXISTING ONE FAMILY TO TWO FAMILY DWELLING AND ALSO NEW EXTENSION TO  BUILDING.,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,1,3,714,2193,1,2,1,0,,,,,,In progress (last plan disapproved),11/15/2018 12:00:00 AM,11/05/2018,11/05/2018,,,,,4345,GUNTHER AVENUE,4345 GUNTHER AVENUE,2070004,2050500057,Bronx,4345,GUNTHER AVENUE,4345 GUNTHER AVENUE,2070004,2050500057,2,212,BX62,436,11,12,,,false,Lat/Long geosupport,,40.896659,-73.851130,0101000020E61000003FA9F6E9787652C00055DCB8C5724440,1
220466396,Alteration,"CONVERT EXISTING ONE (1) FAMILY DWELLING TO TWO(2) FAMILY DWELLING, ENLARGE EXISTING BUILDING HORIZONTALLY AND VERTICALLY AS PER PLANS.",Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,1,2,720,2195,1,2,1,0,,,,,,In progress,10/05/2017 12:00:00 AM,09/25/2017,09/25/2017,,,,,4345,GUNTHER AVENUE,4345 GUNTHER AVENUE,2070004,2050500057,Bronx,4345,GUNTHER AVENUE,4345 GUNTHER AVENUE,2070004,2050500057,2,212,BX62,436,11,12,,,false,Lat/Long geosupport,,40.896659,-73.851130,0101000020E61000003FA9F6E9787652C00055DCB8C5724440,2
210049516,Alteration,VERTICAL ENLARGEMENT AND CONVERSION TO A HOTEL LOCATED AT 436-442 EAST 149 STREET AND 441-451 EAST 148 STREET,Commercial,Hotel or Dormitory,Other,4,4,62525,77525,39,60,21,21,0,2013-07-18,2017-09-05,C- CO,60,Complete,09/05/2017 12:00:00 AM,05/12/2008,05/12/2008,11/26/2008,2009-06-24,02/04/2010,09/05/2017,436,EAST 149 STREET,436 EAST 149 STREET,2097024,2022930046,Bronx,436,EAST  149 STREET,436 EAST 149 STREET,2097024,2022930046,2,201,BX39,43,07,08,,,false,Lat/Long geosupport,,40.814941,-73.916150,0101000020E6100000BF0E9C33A27A52C0B39597FC4F684440,1
220652755,Alteration,PROPOSED CHANGE OF USE ON SECOND FLOOR FROM PHYSICAL CULTURAL ESTABLISHMENT TO TRANSIENT HOTEL UG 5 AS PER PLANS FILED.,Hotel or Dormitory,Hotel or Dormitory,Other,4,4,62491,62491,60,77,17,0,,,,,,Permit issued,12/04/2018 12:00:00 AM,06/05/2018,06/05/2018,12/03/2018,2018-12-04,12/04/2018,,436,EAST 149 STREET,436 EAST 149 STREET,2097024,2022930046,Bronx,436,EAST  149 STREET,436 EAST 149 STREET,2097024,2022930046,2,201,BX39,43,07,08,,,false,Lat/Long geosupport,,40.814941,-73.916150,0101000020E6100000BF0E9C33A27A52C0B39597FC4F684440,2
121190772,New Building,NEW 65-STORY RESIDENTIAL MIXED-USE BUILDING AS PER PLANS FILED HEREWITH.,Empty Lot,Residential: Multi-Family,Residential,0,66,0,355257,0,150,150,0,,,,,,Permit issued,10/12/2018 12:00:00 AM,05/18/2016,05/24/2016,,2017-07-12,,,45,BROAD STREET,45 BROAD STREET,1088632,1000250007,Manhattan,43,BROAD STREET,43 BROAD STREET,1000000,1000250007,1,101,MN25,9,02,01,,true,false,Lat/Long geosupport,,40.705541,-74.010972,0101000020E6100000FD4AE7C3B38052C05A7EE02A4F5A4440,1
510007047,New Building,,Empty Lot,Retail,Other,0,2,0,,0,2,2,2,0,2014-07-29,2014-07-29,C- CO,2,Complete,07/29/2014 12:00:00 AM,06/20/2007,06/28/2007,08/17/2007,2008-05-29,05/15/2013,07/29/2014,45,BROAD STREET,45 BROAD STREET,5151396,5005250047,Staten Island,45,BROAD STREET,45 BROAD STREET,5151396,5005250047,5,501,SI37,27,31,49,,,false,Lat/Long geosupport,,40.625670,-74.076880,0101000020E6100000DB6D179AEB8452C04E0B5EF415504440,2
520332827,New Building,TWO STORY ONE FAMILY RESIDENCE WITH ATTACHED TWO CAR GARAGE.,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,4198,0,1,1,0,,,,,,Filed,04/20/2018 12:00:00 AM,04/20/2018,,,,,,45,DOMINICK LANE,45 DOMINICK LANE,5170022,5064310035,Staten Island,45,DOMINICK LANE,45 DOMINICK LANE,5000000,5064310035,5,503,SI01,176,31,51,,,false,Lat/Long geosupport,,40.524211,-74.171004,0101000020E61000000DDFC2BAF18A52C00B9A965819434440,1
520332827,New Building,THREE STORY ONE FAMILY RESIDENCE WITH ATTACHED TWO CAR GARAGE.,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,4830,0,1,1,0,,,,,,In progress (last plan disapproved),12/07/2018 12:00:00 AM,05/17/2018,05/17/2018,,,,,45,DOMINICK LANE,45 DOMINICK LANE,5170022,5064310035,Staten Island,45,DOMINICK LANE,45 DOMINICK LANE,5000000,5064310035,5,503,SI01,176,31,51,,,false,Lat/Long geosupport,,40.524211,-74.171004,0101000020E61000000DDFC2BAF18A52C00B9A965819434440,2
421492236,Alteration,PROPOSED ONE TO TWO FAMILY CONVERSION AND TWO STORY SIDE EXTENSION.,Residential,Residential: 1 & 2 Family,Residential,1,2,991,2373,1,2,1,0,,,,,,In progress (last plan disapproved),07/26/2018 12:00:00 AM,06/06/2017,06/06/2017,,,,,46-03,211 STREET,46-03 211 STREET,4156944,4073160006,Queens,46-03,211 STREET,46-03 211 STREET,4156944,4073160006,4,411,QN46,1447,26,19,,,false,Lat/Long geosupport,,40.757444,-73.770547,0101000020E6100000FA415DA4507152C09546CCECF3604440,1
421683547,Alteration,PROPOSED ONE TO TWO FAMILY CONVERSION AND TWO STORY SIDE EXTENTION.,Residential,Residential: 1 & 2 Family,Residential,1,2,1005,2399,1,2,1,0,,,,,,In progress (last plan disapproved),01/09/2019 12:00:00 AM,10/01/2018,10/01/2018,,,,,46-03,211 STREET,46-03 211 STREET,4156944,4073160006,Queens,46-03,211 STREET,46-03 211 STREET,4156944,4073160006,4,411,QN46,1447,26,19,,,false,Lat/Long geosupport,,40.757444,-73.770547,0101000020E6100000FA415DA4507152C09546CCECF3604440,2
104350113,Alteration,"Application filed for complete gut renovation of existing commercial building, including demolition and installation of new stairs as shown on plans filed herewith. Obtain New Certificate of Occupancy.",Commercial,Residential: Multi-Family,Residential,,7,,,0,5,5,5,0,2010-02-19,2012-04-04,T- TCO,5,Complete,06/15/2012 12:00:00 AM,02/08/2006,02/08/2006,08/07/2006,2006-08-08,09/18/2007,06/15/2012,46,WHITE STREET,46 WHITE STREET,1002198,1001930011,Manhattan,46,WHITE STREET,46 WHITE STREET,1002198,1001937510,1,101,MN24,33,02,01,true,,false,Lat/Long geosupport,change u_init,40.718727,-74.004055,0101000020E6100000A818E76F428052C048E00F3FFF5B4440,1
123239325,Alteration,GENERAL CONSTRUCTION IN CONJUNCTION WITH CHANGE OF OCCUPANCY AT 2ND FLOOR. OBTAIN MENDED CERTIFICATE OF OCCUPANCY.,Residential: Multi-Family,Residential: Multi-Family,Residential,7,7,32101,32101,5,6,1,0,,,,,,Permit issued,06/19/2018 12:00:00 AM,11/14/2017,11/17/2017,01/26/2018,2018-05-09,06/19/2018,,46,WHITE STREET,46 WHITE STREET,1002198,1001937510,Manhattan,46,WHITE STREET,46 WHITE STREET,1002198,1001937510,1,101,MN24,33,02,01,,,false,Lat/Long geosupport,,40.718727,-74.004055,0101000020E6100000A818E76F428052C048E00F3FFF5B4440,2
421574610,New Building,NEW 3 STORY MIXED USE BUILDING. ALL AS PER PLANS AND APPLICATIONS,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2912,0,4,4,0,,,,,,In progress (last plan disapproved),03/27/2018 12:00:00 AM,03/07/2018,03/07/2018,,,,,48-15,ASTORIA BLVD,48-15 ASTORIA BLVD,4616210,4007580047,Queens,48-15,ASTORIA BOULEVARD NORTH,48-15 ASTORIA BOULEVARD NORTH,4000000,4007580047,4,401,QN72,137,30,22,,true,false,Lat/Long geosupport,,40.767923,-73.901877,0101000020E6100000EF004F5AB87952C0516C054D4B624440,1
421522980,New Building,NEW 3 STORY MIXED USE BUILDING. ALL AS PER PLANS AND APPLICATIONS,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2912,0,4,4,0,,,,,,Filed,10/13/2017 12:00:00 AM,10/13/2017,,,,,,48-15,ASTORIA BLVD,48-15 ASTORIA BLVD,4616210,4007580047,Queens,48-15,ASTORIA BOULEVARD NORTH,48-15 ASTORIA BOULEVARD NORTH,4000000,4007580047,4,401,QN72,137,30,22,,true,false,Lat/Long geosupport,,40.767923,-73.901877,0101000020E6100000EF004F5AB87952C0516C054D4B624440,2
320989640,New Building,"PROPOSED SEVEN STORY RESIDENTIAL, COMMERCIAL AND COMMUNITY FACILITY BUILDING",Empty Lot,Residential: Multi-Family,Residential,0,7,0,17207,0,17,17,17,0,2017-07-19,2017-07-19,C- CO,17,Complete,07/19/2017 12:00:00 AM,03/21/2014,03/21/2014,10/30/2014,2015-05-13,05/15/2015,07/19/2017,49,BROADWAY,49 BROADWAY,3807577,3024690025,Brooklyn,49,BROADWAY,49 BROADWAY,3425619,3024697502,3,301,BK73,549,14,33,,true,false,Lat/Long geosupport,,40.710872,-73.966898,0101000020E6100000572426A8E17D52C031D28BDAFD5A4440,1
510027098,New Building,,Empty Lot,Residential: Multi-Family,Residential,0,3,0,,0,2,2,2,0,2010-08-12,2013-01-07,C- CO,2,Complete,01/07/2013 12:00:00 AM,02/04/2008,02/04/2008,12/22/2008,2009-01-08,01/08/2009,01/07/2013,49,BROADWAY,49 BROADWAY,5109864,5001690028,Staten Island,49,BROADWAY,49 BROADWAY,5109864,5001690028,5,501,SI22,97,31,49,,,false,Lat/Long geosupport,,40.640177,-74.117551,0101000020E61000002D27A1F4858752C06153E751F1514440,2
121184208,New Building,CONSTRUCTION OF A NEW BUILDING AS PER PLANS FILED HEREWITH. ADDRESS OF CONSTRUCTION IS 553 WEST 30TH STREET.,Empty Lot,Residential: Multi-Family,Residential,0,70,0,6180866,0,392,392,48,0,2018-12-28,2018-12-28,T- TCO,48,Complete,12/06/2018 12:00:00 AM,12/16/2013,01/07/2014,05/05/2015,2014-10-14,01/21/2016,,501,WEST 30TH STREET,501 WEST 30TH STREET,1089411,1007020004,Manhattan,501,WEST   30 STREET,501 WEST 30 STREET,1089323,1007020010,1,104,MN13,99,02,03,,,false,Lat/Long geosupport,,40.752701,-74.001577,0101000020E610000040DB6AD6198052C05055A18158604440,1
121324290,New Building,CONSTRUCTION OF NEW 48 STORY COMMERCIAL BUILDING,Empty Lot,Commercial,Other,0,49,0,1416862,0,1,1,0,0,2016-05-16,2018-12-11,T- TCO,0,Complete,10/03/2018 12:00:00 AM,07/05/2012,07/12/2012,07/26/2013,2012-11-27,09/25/2013,,501,WEST 30TH STREET,501 WEST 30TH STREET,1089323,1007020050,Manhattan,501,WEST   30 STREET,501 WEST 30 STREET,1089323,1007020010,1,104,MN13,99,02,03,,,false,Lat/Long geosupport,,40.752701,-74.001577,0101000020E610000040DB6AD6198052C05055A18158604440,2
321779152,Alteration,"CONVERTING 1 STORY AND MEZZ COMMERCIAL BUILDING INTO MIXED USE COMMERCIAL/RESIDENTIAL, ADDING FLOORS 2-5.",Commercial,Residential: Multi-Family,Residential,1,5,13442,29905,0,23,23,0,,,,,,In progress (last plan disapproved),07/12/2018 12:00:00 AM,04/20/2018,04/20/2018,,,,,505,UNION AVE,505 UNION AVE,3061860,3023150021,Brooklyn,501,UNION AVENUE,501 UNION AVENUE,3061860,3023150021,3,301,BK73,519,14,33,,true,false,Lat/Long geosupport,,40.715777,-73.952192,0101000020E6100000D2E0B6B6F07C52C0501DAB949E5B4440,1
320283386,Alteration,"CONVERTING 1 STORY AND MEZZ COMMERCIAL BUILDING INTO MIXED USE COOMERCIAL/RESIDENTIAL, ADDING FLOORS 2-5 PL AND PARTITIONS AS PER PLANS.",Commercial,Residential: Multi-Family,Residential,1,5,4664,30006,0,23,23,0,,,,,,Permit issued,12/27/2018 12:00:00 AM,03/08/2011,03/08/2011,08/19/2015,2015-11-10,03/27/2017,,505,UNION AVE,505 UNION AVE,3061860,3023150021,Brooklyn,501,UNION AVENUE,501 UNION AVENUE,3061860,3023150021,3,301,BK73,519,14,33,,true,false,Lat/Long geosupport,,40.715777,-73.952192,0101000020E6100000D2E0B6B6F07C52C0501DAB949E5B4440,2
321575167,Alteration,"CONVERT EXISTING 2 FAMILY TO 6 FAMILIES USE, ENLARGEMENT AT CELLAR THRU 4TH FLOOR & ROOF, PARTITION AND PLUMBING WORK AS PER PLAN. OBTAIN NEW CERTIFICATE OF OCCUPANCY. FILE TO SUOERSEDE ALT 1 #320627167",Residential: 1 & 2 Family,Residential: Multi-Family,Residential,3,4,2390,3945,2,6,4,0,,,,,,Permit issued,11/21/2018 12:00:00 AM,05/17/2017,05/17/2017,01/18/2018,2018-01-17,04/10/2018,,521,45TH STREET,521 45TH STREET,3011293,3007390069,Brooklyn,521,45 STREET,521 45 STREET,3011293,3007390069,3,307,BK34,96,15,38,,,false,Lat/Long geosupport,,40.647717,-74.006634,0101000020E6100000AB4203B16C8052C018080264E8524440,1
320627167,Alteration,EXISTING TWO FAMILY CONVERT TO FOUR FAMILY HOUSE WITH REAR EXTENSION AND VERTI CAL EXTENSION. OBTAIN NEW C OF O.,Residential: 1 & 2 Family,Residential: Multi-Family,Residential,3,4,3000,4000,2,4,2,0,,,,,,Permit issued,04/21/2015 12:00:00 AM,09/15/2014,09/18/2014,11/26/2014,2015-04-06,04/21/2015,,521,45TH STREET,521 45TH STREET,3011293,3007390069,Brooklyn,521,45 STREET,521 45 STREET,3011293,3007390069,3,307,BK34,96,15,38,,,false,Lat/Long geosupport,,40.647717,-74.006634,0101000020E6100000AB4203B16C8052C018080264E8524440,2
420097736,Alteration,"PROPOSED TWO STORY, 2 RESIDENTAIL DUPLEX DWELLING UNITS OVER EXISTING ONE STORY RETAIL STORES. NO WORK TO EXISTING CELLAR AND FIRST FLOOR.",Commercial,Residential: Multi-Family,Residential,1,3,3577,7746,0,2,2,0,,,,,,Permit issued,02/01/2018 12:00:00 AM,10/23/2009,11/04/2009,09/15/2010,2010-11-05,11/16/2011,,53-05,65TH PLACE,53-05 65TH PLACE,4054978,4023810040,Queens,53-01,65 PLACE,53-01 65 PLACE,4054978,4023810040,4,405,QN30,515,24,30,,true,false,Lat/Long geosupport,,40.731219,-73.899834,0101000020E61000000C7558E1967952C05F9B8D95985D4440,1
421569421,Alteration,RESPECTFULLY REQUESTING TO FILE ALT.1 NO WORK TO ESTABLISH SEPARATE MIXED USE BUILDING ON ONE(1) ZONING LOT TWO TAX LOTS 40 & 42,Commercial,Residential: Multi-Family,Residential,1,3,3577,7746,0,1,1,0,,,,,,Permit issued,01/30/2018 12:00:00 AM,10/24/2017,10/24/2017,11/22/2017,2018-01-30,01/30/2018,,53-05,65TH PLACE,53-05 65TH PLACE,4054978,4023810040,Queens,53-01,65 PLACE,53-01 65 PLACE,4054978,4023810040,4,405,QN30,515,24,30,,true,false,Lat/Long geosupport,,40.731219,-73.899834,0101000020E61000000C7558E1967952C05F9B8D95985D4440,2
302246736,New Building,,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,,0,1,1,1,0,2010-05-24,2010-05-24,C- CO,1,Complete,05/24/2010 12:00:00 AM,11/08/2006,11/08/2006,02/08/2007,2007-02-22,09/10/2007,05/24/2010,5306,19 AVENUE,5306 19 AVENUE,3253262,3054800042,Brooklyn,5306,19 AVENUE,5306 19 AVENUE,3253262,3054800042,3,312,BK88,472,21,44,,,false,Lat/Long geosupport,,40.624566,-73.981311,0101000020E6100000200DA7CCCD7E52C0C61858C7F14F4440,1
302325151,New Building,,Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,,0,1,1,1,0,2010-05-24,2010-05-24,C- CO,1,Complete,05/24/2010 12:00:00 AM,03/28/2007,03/28/2007,03/30/2007,2007-07-17,07/17/2007,05/24/2010,5306,19 AVENUE,5306 19 AVENUE,3253262,3054800042,Brooklyn,5306,19 AVENUE,5306 19 AVENUE,3253262,3054800042,3,312,BK88,472,21,44,,,false,Lat/Long geosupport,,40.624566,-73.981311,0101000020E6100000200DA7CCCD7E52C0C61858C7F14F4440,2
320590516,New Building,ERECT NEW SEVEN (7) STORY RESIDENTIAL BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,7,0,11911,0,18,18,18,0,2015-08-28,2017-03-24,C- CO,18,Complete,03/24/2017 12:00:00 AM,06/10/2013,06/10/2013,09/19/2013,2013-10-22,01/15/2014,03/24/2017,531,VANDERBILT AVENUE,531 VANDERBILT AVENUE,3418119,3020100006,Brooklyn,531,VANDERBILT AVENUE,531 VANDERBILT AVENUE,3418119,3020107502,3,302,BK69,199,13,35,,,false,Lat/Long geosupport,,40.682362,-73.967421,0101000020E6100000AC1DC539EA7D52C03E0455A357574440,1
520207687,New Building,NEW BUILDING DETACHED 2 FAMILY 2 STORY WITH CELLAR,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,2064,0,2,2,0,,,,,,Permit issued,08/09/2018 12:00:00 AM,03/30/2017,03/30/2017,10/23/2017,2017-12-14,05/01/2018,,531,VANDERBILT AVENUE,531 VANDERBILT AVENUE,5165065,5006500026,Staten Island,531,VANDERBILT AVENUE,531 VANDERBILT AVENUE,5000000,5006500026,5,501,SI37,29,31,49,,,false,Lat/Long geosupport,,40.613813,-74.086922,0101000020E610000063D34A21908552C0096EA46C914E4440,2
