error_message,input_borough,input_hnum,input_street,uid
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,524A,MIDLAND AVENUE,520055751
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,65,GRAVES AVENUE,520065633
'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Manhattan,1,TEST STREET,166600101
ADDRESS NUMBER OUT OF RANGE ,Queens,126-11,180TH STREET,420259972
ADDRESS NUMBER OUT OF RANGE ,Queens,126-15,180TH STREET,420259954
ADDRESS NUMBER OUT OF RANGE ,Queens,126-09,180TH STREET,420259963
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,29,MCGEE LANE,520099376
ADDRESS NUMBER OUT OF RANGE ADDR NUMBER ALTERED: HYPHEN INSERTED,Queens,719,FRISCO AVE,420548740
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,150-95,CLINTONVILLE COURT,420532276
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,150-89,CLINTONVILLE COURT,420533346
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,19,MCGEE LANE,520099321
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,33,MCGEE LANE,520099394
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,17,MCGEE LANE,520099312
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Queens,132-15,NASSAU EXPRESSWAY,420571189
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Queens,131-05,NORTHERN BOULEVARD,420603332
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,10,PAVILION HILL TERRACE,520102308
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,18,PAVILION HILL TERRACE,520102326
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,16,PAVILION HILL TERRACE,520102317
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,18,PAVILION HILL TERRACE,520104379
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,8,PAVILION HILL TERRACE,520104342
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Manhattan,855,GRESHAM ROAD,121172328
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Manhattan,844,ABSECON RD,121082345
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,23-30A,144TH STREET,420599365
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,145C,ARTHUR KILL ROAD,520073973
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,43,CECILIA COURT,520117506
'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'TEST STREET' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Manhattan,1,TEST STREET,150000058
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,114,PEARL STREET,520128629
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Staten Island,11,SAVONA COURT,520140357
DUPLICATE ADDRESS-USE VAN WYCK EXPWY S OZONE PRK OR WHITESTONE EXPWY FLUSHING ,Queens,133-24,VAN WYCK EXPRESSWAY,420855701
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED,EXISTING PAD BIN OF INPUT ADDR ON DIFF BBL THAN TPAD NB BIN",Brooklyn,17A,DIKEMAN STREET,320896143
'ST. ANN''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST. ANN''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,2,ST. ANN''S AVENUE,220211866
ADDRESS NUMBER OUT OF RANGE. CORRECT DIGITS OR TRY 10 OR 1021 ADDRESS NUMBER OUT OF RANGE. CORRECT DIGITS OR TRY 10 OR 1021,Queens,10-21,BAYSIDE,420937259
ADDRESS NUMBER OUT OF RANGE ,Staten Island,99,VAN NAME AVENUE,520167989
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,100,WINDWARD COURT,520197386
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,128-67,FORTUNE WAY,421023001
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,128-75,FORTUNE WAY,421023252
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,128-64,FORTUNE WAY,421022994
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,9A,CEDAR GROVE BEACH PLACE,520210165
DUPLICATE ADDRESS-USE HILLSIDE AVENUE ROCKAWAYS OR HILLSIDE AVENUE DOUGLASTON LOT HAS MORE ITEMS THAN LISTED,Queens,316,HILLSIDE AVE,420981762
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,146-38,PLEASANT PLACE,421067295
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,111555674
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,52,MCGEE LANE,520218728
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,46,MCGEE LANE,520218755
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Queens,51-101,MANILLA STREET,421147299
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,1425,HART PLACE,302257714
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,102-24,DUNTON COURT,420653938
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Queens,102-04,DUNTON COURT,420653894
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,102-16,DUNTON COURT,420653910
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,102-12,DUNTON COURT,420653901
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,35,MARJORIE STREET,520247082
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,644,PACIFIC STREET,302309794
ADDRESS NBR 184-07 GARAG  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING. ADDRESS NBR 184-07 GARAG  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING.,Queens,184-07 GARAG,WEXFORD TERRACE,421212887
DUPLICATE ADDRESS-USE HILLSIDE AVENUE ROCKAWAYS OR HILLSIDE AVENUE DOUGLASTON LOT HAS MORE ITEMS THAN LISTED,Queens,333,HILLSIDE AVENUE,421214386
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,150-41,5 AVENUE,401070112
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,2519,WEST 22 STREET,301151839
ADDRESS NBR 29-02 GARA  HAS AN EMBEDDED BLANK. ADDRESS NBR 29-02 GARA  HAS AN EMBEDDED BLANK.,Queens,29-02 GARA,HOYT AVE,421249410
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,901,CATON AVENUE,301508900
'MANHATTAN PLAZA' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'MANHATTAN PLAZA' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Manhattan,1,MANHATTAN PLAZA,122674043
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Bronx,841A,MORRIS PARK AVENUE,220520915
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,646,PACIFIC STREET,302309785
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Brooklyn,485,SCHROEDERS AVENUE,321187407
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Brooklyn,493,SCHROEDERS AVENUE,321187782
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,201,AVIDITA PLACE,520267069
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,207,AVIDITA PLACE,520267096
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,108,CUPIDITY DRIVE,520266391
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Staten Island,21,WESTPORT STREET,520295582
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Staten Island,25,WESTPORT STREET,520295608
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,231,AVIDITA PLACE,520267185
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,233,AVIDITA PLACE,520267194
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,400,FOURBERIE LANE,520267407
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,378,FOURBERIE LANE,520267504
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,384,FOURBERIE LANE,520267470
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,348,FOURBERIE LANE,520267639
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,350,FOURBERIE LANE,520267620
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,341,FOURBERIE LANE,520266890
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,339,FOURBERIE LANE,520266907
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,331,FOURBERIE LANE,520266943
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,333,FOURBERIE LANE,520266934
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,337,FOURBERIE LANE,520266916
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,345,FOURBERIE LANE,520266881
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,401,FOURBERIE LANE,520266676
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,373,FOURBERIE LANE,520266792
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,435,FOURBERIE LANE,520266578
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,40-47,246 STREET,402069952
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,47,TORRICE LOOP,520291158
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,21,TORRICE LOOP,520290916
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,7,TORRICE LOOP,520291096
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,11,TUPELO COURT,520273276
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,10,TUPELO COURT,520273258
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,49,TORRICE LOOP,520291167
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,41,TORRICE LOOP,520290998
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,37,TORRICE LOOP,520290836
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,254,AVIDITA PLACE,520267871
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,252,AVIDITA PLACE,520267880
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,242,AVIDITA PLACE,520267924
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,473,FOURBERIE LANE,520267764
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,86,CUPIDITY DRIVE,520267675
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,84,CUPIDITY DRIVE,520267684
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,78,CUPIDITY DRIVE,520267719
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,194-16,DUNTON AVENUE,421469672
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,194-28,DUNTON AVENUE,421469707
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,520,NURSERY PATH,520303813
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,110,NURSERY PATH,520303840
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,83GAR,BELWOOD LOOP,520279261
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,104-16,170 STREET,421525479
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-28,BAY LANE,421542806
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-36,BAY LANE,421542968
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,389,SCHROEDERS AVENUE,321188120
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-18,BAY LANE,421542879
'ST ANN''S AVE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST ANN''S AVE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,345,ST ANN''S AVE,210177841
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,62-16,HILLMEYER ROAD,421573390
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,62-20,HILLMEYER ROAD,421572890
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,62-34,HILLMEYER ROAD,421573363
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,62-28,HILLMEYER ROAD,421573513
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,51GAR,TORRICE LOOP,520318665
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,10,LEASON PLACE,520304493
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,6,LEASON PLACE,520304484
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Brooklyn,641,GRANT AVENUE,301636139
ADDRESS NUMBER OUT OF RANGE ,Queens,7-11,ANNAPOLIS STREET,421681530
'LEXINGOTN AVENUE' NOT RECOGNIZED. THERE ARE 009 SIMILAR NAMES. 'LEXINGOTN AVENUE' NOT RECOGNIZED. THERE ARE 009 SIMILAR NAMES.,Manhattan,171,LEXINGOTN AVENUE,102628346
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,1270,RUBY STREET,302295601
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,618,PACIFIC STREET,302299625
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,626,PACIFIC STREET,302299616
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,63-02,VAN WYCK EXPRESSWAY,401106511
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,166003042
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,12-13,BEACH 25 STREET,402021432
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,40-43,246 STREET,402069943
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,4-21,44 AVENUE,402073518
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,146-34,PLEASANT PLACE,402147299
'COURTENAY LANE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'COURTENAY LANE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Queens,5,COURTENAY LANE,402475406
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,146-36,PLEASANT PLACE,402507408
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,146-34,PLEASANT PLACE,402507417
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Queens,150-13,JEWELS ROAD,402629090
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Queens,150-17,JEWELS ROAD,402629107
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Queens,150-22,JEWELS ROAD,402631498
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,3-34,WHITESTONE CIRCLE,402629562
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,72,BROOKSIDE LOOP,500403583
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,52,BROOKSIDE LOOP,500403592
'ST JOHN''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST JOHN''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Staten Island,206,ST JOHN''S AVENUE,500380508
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,23,MARINO BLVD,500442014
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,41,MCGEE LANE,520099438
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,102-08,DUNTON COURT,420653885
'ST JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,532,ST JOHN''S PLACE,301907970
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Manhattan,668,WEST 218 STREET,104284230
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,55,GALLANT LOOP,510032297
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,25,GALLANT LOOP,510032723
'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,364,ST MARK''S AVENUE,301818308
'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,364,ST MARK''S AVENUE,301818317
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,2611,WEST 20 STREET,301030701
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,183,BAY 54 STREET,301030729
ADDRESS NUMBER OUT OF RANGE ADDR NUMBER ALTERED: HYPHEN INSERTED,Queens,6607,SURF AVE.,420032146
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,70,TENNYSON DRIVE,520060246
'HUNTINGTON' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'HUNTINGTON' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,280,HUNTINGTON,220169127
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,150-93,CLINTONVILLE COURT,420532221
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,16,PAVILION HILL TERRACE,520104360
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,108,PEARL STREET,520128610
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Staten Island,12,SAVONA COURT,520140428
'ST. PETER''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST. PETER''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,1469,ST. PETER''S AVENUE,220323941
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,146-36,PLEASANT PLACE,421064494
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,146-34,PLEASANT PLACE,421064314
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,38,MCGEE LANE,520218764
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,48,MCGEE LANE,520218746
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Bronx,525,HUTCHINSON RIVER PARKWAY,220451366
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,265,AVIDITA PLACE,520267336
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,335,FOURBERIE LANE,520266925
ADDRESS NUMBER OUT OF RANGE ADDR NUMBER ALTERED: HYPHEN INSERTED,Queens,813,JARVIS AVENUE,421406623
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-62,BAY LANE,421372473
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-64,BAY LANE,421372464
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,311,ADAMS AVENUE,520220350
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,23,TORRICE LOOP,520290907
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,194-12,DUNTON AVENUE,421469663
ADDRESS NUMBER OUT OF RANGE ,Manhattan,24-50,FDR DRIVE,123327159
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,104,RANDALLS ISLAND,104862276
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-49,BAY LANE,421543048
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,110,RANDALLS ISLAND,104862301
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Bronx,909,PIERCE AVE,220614164
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,62-10,HILLMEYER ROAD,421573327
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,20,RANDALLS ISLAND,104732728
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,20,RANDALLS ISLAND,104732737
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Bronx,3403,BRUCKNER EXPRESSWAY,200909776
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Bronx,3407,BRUCKNER EXPRESSWAY,200909794
'MADISON AVNEUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'MADISON AVNEUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Manhattan,176,MADISON AVNEUE,110080787
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,1016,CITY ISLAND ROAD,200684606
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,1048,EDGEWATER ROAD,201007230
'DR THEODORE KAZIMIROFF BO' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'DR THEODORE KAZIMIROFF BO' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,2776,DR THEODORE KAZIMIROFF BO,200777597
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Bronx,3820,RIVERDALE AVENUE,200939324
'ST RAYMOND''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST RAYMOND''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,2472,ST RAYMOND''S AVENUE,201004572
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,2755,CROSS BRONX EXPRESSWAY,201003895
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,1675,BURKE AVENUE,201052154
